game_id,game_name,genre1,genre2,genre3,genre4,genre_wide,genre_narrow,release_day,release_month,release_year
933018,Trauma Center: Second Opinion,Simulation,Virtual,Career,,simulation,simulation-virtual,14,11,2006
932850,Full Auto 2: Battlelines,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,7,12,2006
931493,Star Trek: Legacy,Simulation,Space,Combat,,simulation,simulation-space,14,12,2006
931628,Novadrome,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,20,12,2006
935578,Wing Island,Simulation,General,,,simulation,simulation-general,20,3,2007
933033,Cooking Mama: Cook Off,Simulation,Virtual,Career,,simulation,simulation-virtual,20,3,2007
934752,Blazing Angels: Squadrons of WWII,Simulation,Flight,Combat,,simulation,simulation-flight,20,3,2007
935985,Heatseeker,Simulation,Flight,Combat,,simulation,simulation-flight,1,5,2007
936126,Calling All Cars!,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,10,5,2007
939199,The Sims 2: Pets,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,12,6,2007
932514,Project Sylpheed: Arc of Deception,Simulation,Space,Combat,,simulation,simulation-space,10,7,2007
936696,Street Trace: NYC,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,22,8,2007
928383,Warhawk,Simulation,Flight,Combat,,simulation,simulation-flight,28,8,2007
936499,MySims,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,18,9,2007
942043,Bratz: The Movie,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,24,9,2007
939632,The Sims 2: Castaway,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,23,10,2007
942889,Puppy Luv,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,23,10,2007
938702,Ace Combat 6: Fires of Liberation,Simulation,Flight,Combat,,simulation,simulation-flight,23,10,2007
941990,Viva Pinata: Party Animals,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,30,10,2007
939562,Blazing Angels 2: Secret Missions of WWII,Simulation,Flight,Combat,,simulation,simulation-flight,6,11,2007
939574,Disney Hannah Montana: Spotlight World Tour,Simulation,Virtual,Career,,simulation,simulation-virtual,6,11,2007
942046,Petz: Catz 2,Simulation,Virtual,Pet,,simulation,simulation-virtual,14,11,2007
941965,Trauma Center: New Blood,Simulation,Virtual,Career,,simulation,simulation-virtual,20,11,2007
944542,WWII Aces,Simulation,Flight,Combat,,simulation,simulation-flight,21,3,2008
942686,MiniCopter: Adventure Flight,Simulation,Flight,Civilian,,simulation,simulation-flight,11,4,2008
943658,My Pokemon Ranch,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,9,6,2008
946320,Purr Pals,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,10,7,2008
950917,My Aquarium,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,1,9,2008
946126,Viva Pinata: Trouble in Paradise,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,2,9,2008
944262,Armored Core: For Answer,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,16,9,2008
952621,Red Baron Arcade,Simulation,Flight,Combat,,simulation,simulation-flight,18,9,2008
946177,Zoo Hospital,Simulation,Virtual,Career,,simulation,simulation-virtual,22,9,2008
942050,Rebel Raiders: Operation Nighthawk,Simulation,Flight,Combat,,simulation,simulation-flight,23,9,2008
945925,Build-A-Bear Workshop: A Friend Fur All Seasons,Simulation,General,,,simulation,simulation-general,21,10,2008
952503,Petz Rescue: Wildlife Vet,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,21,10,2008
944916,MySims Kingdom,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,28,10,2008
952515,Petz Sports: Dog Playground,Simulation,Virtual,Pet,,simulation,simulation-virtual,4,11,2008
944977,Vigilante 8: Arcade,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,5,11,2008
954040,Pet Pals: Animal Doctor,Simulation,Virtual,Career,,simulation,simulation-virtual,11,11,2008
933195,Animal Crossing: City Folk,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,16,11,2008
942721,Cooking Mama: World Kitchen,Simulation,Virtual,Career,,simulation,simulation-virtual,18,11,2008
954050,Petz: Crazy Monkeyz,Simulation,Virtual,Pet,,simulation,simulation-virtual,18,11,2008
944948,Iron Chef America: Supreme Cuisine,Simulation,Virtual,Career,,simulation,simulation-virtual,25,11,2008
944922,SimAnimals,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,21,1,2009
943417,Tom Clancy's HAWX,Simulation,Flight,Combat,,simulation,simulation-flight,3,3,2009
944918,MySims Party,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,10,3,2009
957925,Crystal Defenders,Simulation,General,,,simulation,simulation-general,11,3,2009
959072,Bonsai Barber,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,30,3,2009
958113,Hannah Montana: The Movie,Simulation,Virtual,Career,,simulation,simulation-virtual,7,4,2009
956904,Crystal Defenders R1,Simulation,General,,,simulation,simulation-general,20,4,2009
954980,Help Wanted: 50 Wacky Jobs,Simulation,General,,,simulation,simulation-general,12,5,2009
954879,Fantasy Aquarium World,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,13,5,2009
958278,Go Play Lumberjacks,Simulation,General,,,simulation,simulation-general,9,6,2009
961359,Incoming!,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,13,7,2009
941519,Real Heroes: Firefighter,Simulation,Virtual,Career,,simulation,simulation-virtual,4,8,2009
958958,Smash Cars,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,20,8,2009
946815,IL-2 Sturmovik: Birds of Prey,Simulation,Flight,Combat,,simulation,simulation-flight,8,9,2009
944341,Heroes Over Europe,Simulation,Flight,Combat,,simulation,simulation-flight,15,9,2009
932983,Afrika,Simulation,Virtual,Career,,simulation,simulation-virtual,6,10,2009
960611,EyePet,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,23,10,2009
960431,World of Zoo,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,26,10,2009
961266,SimAnimals Africa,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,27,10,2009
959082,Copter Crisis,Simulation,Flight,Civilian,,simulation,simulation-flight,30,11,2009
979643,My Zoo,Simulation,Virtual,Pet,,simulation,simulation-virtual,30,11,2009
981067,My Dolphin,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,7,12,2009
945591,The Sky Crawlers: Innocent Aces,Simulation,Flight,Combat,,simulation,simulation-flight,12,1,2010
960437,Sushi Go Round,Simulation,Virtual,Career,,simulation,simulation-virtual,30,3,2010
986214,After Burner Climax,Simulation,Flight,Combat,,simulation,simulation-flight,21,4,2010
996586,Blood Beach,Simulation,Flight,Combat,,simulation,simulation-flight,17,5,2010
960426,Trauma Team,Simulation,Virtual,Career,,simulation,simulation-virtual,18,5,2010
974852,Snoopy Flying Ace,Simulation,Flight,Combat,,simulation,simulation-flight,2,6,2010
988308,Naval Assault: The Killing Tide,Simulation,Marine,Combat,,simulation,simulation-marine,15,6,2010
974106,Pearl Harbor Trilogy - 1941: Red Sun Rising,Simulation,Flight,Combat,,simulation,simulation-flight,5,7,2010
997573,Landit Bandit,Simulation,Flight,Civilian,,simulation,simulation-flight,13,7,2010
989931,DarkStar One: Broken Alliance,Simulation,Space,Combat,,simulation,simulation-space,13,7,2010
999548,Enjoy your massage!,Simulation,General,,,simulation,simulation-general,9,8,2010
605673,EyePet: Move Edition,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,5,9,2010
996050,MySims SkyHeroes,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,28,9,2010
998058,Blood Drive,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,2,11,2010
997629,Kinectimals,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,4,11,2010
996046,Tom Clancy's HAWX 2,Simulation,Flight,Combat,,simulation,simulation-flight,9,11,2010
995670,The Sims 3,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,15,11,2010
606553,Sky Fighter,Simulation,Flight,Combat,,simulation,simulation-flight,16,11,2010
998609,Apache: Air Assault,Simulation,Flight,Combat,,simulation,simulation-flight,16,11,2010
610892,Fantastic Pets,Simulation,Virtual,Pet,,simulation,simulation-virtual,12,4,2011
605154,Star Raiders,Simulation,Space,Combat,,simulation,simulation-space,11,5,2011
996871,Top Gun,Simulation,Flight,Combat,,simulation,simulation-flight,14,6,2011
604704,Ace Combat: Assault Horizon,Simulation,Flight,Combat,,simulation,simulation-flight,11,10,2011
639173,Kinectimals: Now with Bears!,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,11,10,2011
632708,The Sims 3: Pets,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,18,10,2011
639414,JASF: Jane's Advanced Strike Fighters,Simulation,Flight,Combat,,simulation,simulation-flight,18,10,2011
626625,EyePet & Friends,Simulation,Virtual,Virtual Life,,simulation,simulation-virtual,15,11,2011
621364,Air Conflicts: Secret Wars,Simulation,Flight,Combat,,simulation,simulation-flight,15,11,2011
997850,Twisted Metal,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,14,2,2012
632964,Top Gun: Hard Lock,Simulation,Flight,Combat,,simulation,simulation-flight,6,3,2012
632821,Birds of Steel,Simulation,Flight,Combat,,simulation,simulation-flight,13,3,2012
984946,Armored Core V,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,20,3,2012
624142,Wrecked: Revenge Revisited,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,28,3,2012
660035,Wheels of Destruction: World Tour,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,3,4,2012
606289,Steel Battalion: Heavy Armor,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,19,6,2012
651837,Damage Inc.: Pacific Squadron WWII,Simulation,Flight,Combat,,simulation,simulation-flight,28,8,2012
672361,Dogfight 1942,Simulation,Flight,Combat,,simulation,simulation-flight,5,9,2012
661202,Fuel Overdose,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,5,3,2013
678306,Farming Simulator,Simulation,Virtual,Career,,simulation,simulation-virtual,19,11,2013
723578,Ace Combat Infinity,Simulation,Flight,Combat,,simulation,simulation-flight,27,5,2014
805462,AirMech Arena,Simulation,Vehicle,Combat,,simulation,simulation-vehicle,30,7,2014
928463,NHL 2K6,Sports,Team,Ice Hockey,Sim,sports,sports-team,16,11,2005
927449,Madden NFL 06,Sports,Team,Football,Sim,sports,sports-team,16,11,2005
928333,FIFA 06: Road to FIFA World Cup,Sports,Team,Soccer,Sim,sports,sports-team,16,11,2005
928263,NBA 2K6,Sports,Team,Basketball,Sim,sports,sports-team,16,11,2005
928296,Tony Hawk's American Wasteland,Sports,Individual,Skate / Skateboard,,sports,sports-individual,16,11,2005
928412,NBA Live 06,Sports,Team,Basketball,Sim,sports,sports-team,16,11,2005
928316,Amped 3,Sports,Individual,Ski / Snowboard,,sports,sports-individual,16,11,2005
928262,Tiger Woods PGA Tour 06,Sports,Individual,Golf,Sim,sports,sports-individual,16,11,2005
930852,Bankshot Billiards 2,Sports,Individual,Billiards,,sports,sports-individual,22,11,2005
930863,Fight Night Round 3,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,20,2,2006
928311,College Hoops 2K6,Sports,Team,Basketball,Sim,sports,sports-team,7,3,2006
929261,Rumble Roses XX,Sports,Individual,Combat,Wrestling,sports,sports-individual,28,3,2006
928289,Top Spin 2,Sports,Individual,Tennis,,sports,sports-individual,29,3,2006
930953,Major League Baseball 2K6,Sports,Team,Baseball,Sim,sports,sports-team,10,4,2006
932164,FIFA World Cup: Germany 2006,Sports,Team,Soccer,Sim,sports,sports-team,24,4,2006
932239,Rockstar Games presents Table Tennis,Sports,Individual,Other,,sports,sports-individual,22,5,2006
932196,NCAA Football 07,Sports,Team,Football,Sim,sports,sports-team,18,7,2006
933705,NHL 07,Sports,Team,Ice Hockey,Sim,sports,sports-team,12,9,2006
933860,Cabela's Alaskan Adventures,Sports,Individual,Nature,Hunting,sports,sports-individual,19,9,2006
933709,NBA Live 07,Sports,Team,Basketball,Sim,sports,sports-team,25,9,2006
933693,FIFA 07 Soccer,Sports,Team,Soccer,Sim,sports,sports-team,31,10,2006
933142,NHL 2K7,Sports,Team,Ice Hockey,Sim,sports,sports-team,13,11,2006
932867,Blitz: The League,Sports,Team,Football,Arcade,sports,sports-team,13,11,2006
935290,NBA 2K7,Sports,Team,Basketball,Sim,sports,sports-team,13,11,2006
928676,Dead or Alive Xtreme 2,Sports,General,,,sports,sports-general,13,11,2006
932465,WWE SmackDown vs. Raw 2007,Sports,Individual,Combat,Wrestling,sports,sports-individual,14,11,2006
927448,Madden NFL 07,Sports,Team,Football,Sim,sports,sports-team,14,11,2006
932938,Tony Hawk's Downhill Jam,Sports,Individual,Skate / Skateboard,,sports,sports-individual,14,11,2006
932993,Tiger Woods PGA Tour 07,Sports,Individual,Golf,Sim,sports,sports-individual,14,11,2006
935088,NBA 07,Sports,Team,Basketball,Sim,sports,sports-team,14,11,2006
932715,Tony Hawk's Project 8,Sports,Individual,Skate / Skateboard,,sports,sports-individual,17,11,2006
932932,College Hoops 2K7,Sports,Team,Basketball,Sim,sports,sports-team,20,11,2006
936838,Rapala Tournament Fishing!,Sports,Individual,Nature,Fishing,sports,sports-individual,21,11,2006
933868,Cabela's African Safari,Sports,Individual,Nature,Hunting,sports,sports-individual,21,11,2006
932128,Super Swing Golf,Sports,Individual,Golf,Sim,sports,sports-individual,12,12,2006
936427,NCAA March Madness 07,Sports,Team,Basketball,Sim,sports,sports-team,17,1,2007
930760,Winning Eleven: Pro Evolution Soccer 2007,Sports,Team,Soccer,Sim,sports,sports-team,6,2,2007
936391,Major League Baseball 2K7,Sports,Team,Baseball,Sim,sports,sports-team,26,2,2007
934381,SSX Blur,Sports,Individual,Ski / Snowboard,,sports,sports-individual,27,2,2007
934868,NBA Street Homecourt,Sports,Team,Basketball,Arcade,sports,sports-team,6,3,2007
932685,Virtua Tennis 3,Sports,Individual,Tennis,,sports,sports-individual,20,3,2007
937756,UEFA Champions League 2006-2007,Sports,Team,Soccer,Management,sports,sports-team,20,3,2007
935371,3D Ultra MiniGolf Adventures,Sports,Individual,Golf,Arcade,sports,sports-individual,18,4,2007
937279,MLB 07: The Show,Sports,Team,Baseball,Sim,sports,sports-team,15,5,2007
938113,Surf's Up,Sports,Individual,Surf / Wakeboard,,sports,sports-individual,30,5,2007
936447,The Bigs,Sports,Team,Baseball,Arcade,sports,sports-team,25,6,2007
938066,All-Pro Football 2K8,Sports,Team,Football,Sim,sports,sports-team,16,7,2007
938464,NCAA Football 08,Sports,Team,Football,Sim,sports,sports-team,17,7,2007
935184,Mario Strikers Charged,Sports,Team,Soccer,Arcade,sports,sports-team,30,7,2007
933059,Track & Field,Sports,Individual,Athletics,,sports,sports-individual,8,8,2007
938344,Madden NFL 08,Sports,Team,Football,Sim,sports,sports-team,14,8,2007
939022,Tiger Woods PGA Tour 08,Sports,Individual,Golf,Sim,sports,sports-individual,28,8,2007
932214,Cyberball 2072,Sports,Team,Futuristic,,sports,sports-team,5,9,2007
941593,Pool Party,Sports,Individual,Billiards,,sports,sports-individual,5,9,2007
939597,NHL 2K8,Sports,Team,Ice Hockey,Sim,sports,sports-team,10,9,2007
939619,NHL 08,Sports,Team,Ice Hockey,Sim,sports,sports-team,11,9,2007
935644,Skate,Sports,Individual,Skate / Skateboard,,sports,sports-individual,14,9,2007
935581,Fishing Master,Sports,Individual,Nature,Fishing,sports,sports-individual,18,9,2007
939307,NBA Live 08,Sports,Team,Basketball,Sim,sports,sports-team,1,10,2007
939852,NBA 2K8,Sports,Team,Basketball,Sim,sports,sports-team,2,10,2007
942052,Go! Sports Ski,Sports,Individual,Ski / Snowboard,,sports,sports-individual,4,10,2007
941823,Balls of Fury,Sports,Individual,Other,,sports,sports-individual,5,10,2007
938657,FIFA Soccer 08,Sports,Team,Soccer,Sim,sports,sports-team,9,10,2007
939490,NBA 08,Sports,Team,Basketball,Sim,sports,sports-team,12,10,2007
939512,Tony Hawk's Proving Ground,Sports,Individual,Skate / Skateboard,,sports,sports-individual,15,10,2007
938830,Backyard Football,Sports,Team,Football,Arcade,sports,sports-team,16,10,2007
939988,Speedball 2: Brutal Deluxe,Sports,Team,Futuristic,,sports,sports-team,17,10,2007
936582,Victorious Boxers: Revolution,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,23,10,2007
941592,Hooked! Real Motion Fishing,Sports,Individual,Nature,Fishing,sports,sports-individual,30,10,2007
938798,Mario & Sonic at the Olympic Games,Sports,Individual,Athletics,,sports,sports-individual,6,11,2007
942739,Cabela's Big Game Hunter,Sports,Individual,Nature,Hunting,sports,sports-individual,7,11,2007
938801,WWE SmackDown vs. Raw 2008,Sports,Individual,Combat,Wrestling,sports,sports-individual,13,11,2007
941650,College Hoops 2K8,Sports,Team,Basketball,Sim,sports,sports-team,19,11,2007
942640,AMF Bowling Pinbusters!,Sports,Individual,Bowling,,sports,sports-individual,20,11,2007
939471,Ultimate Duck Hunting,Sports,Individual,Nature,Hunting,sports,sports-individual,3,12,2007
939542,High Velocity Bowling,Sports,Individual,Bowling,,sports,sports-individual,6,12,2007
941633,NCAA March Madness 08,Sports,Team,Basketball,Sim,sports,sports-team,11,12,2007
943927,Winter Sports: The Ultimate Challenge,Sports,Individual,Athletics,,sports,sports-individual,11,12,2007
941762,Super Swing Golf Season 2,Sports,Individual,Golf,Arcade,sports,sports-individual,11,12,2007
942037,Showtime Championship Boxing,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,13,12,2007
935845,Sensible World of Soccer,Sports,Team,Soccer,Sim,sports,sports-team,19,12,2007
943138,Kidz Sports Basketball,Sports,Team,Basketball,Arcade,sports,sports-team,31,12,2007
941947,NFL Tour,Sports,Team,Football,Arcade,sports,sports-team,8,1,2008
943139,Kidz Sports Ice Hockey,Sports,Team,Ice Hockey,Arcade,sports,sports-team,14,1,2008
942162,My Horse & Me,Sports,Individual,Horse Racing,,sports,sports-individual,5,2,2008
944801,Go! Sports Skydiving,Sports,Individual,Other,,sports,sports-individual,7,2,2008
943743,FIFA Street 3,Sports,Team,Soccer,Arcade,sports,sports-team,18,2,2008
943135,Kidz Sports International Soccer,Sports,Team,Soccer,Arcade,sports,sports-team,22,2,2008
943652,Sega Bass Fishing,Sports,Individual,Nature,Fishing,sports,sports-individual,26,2,2008
944243,Major League Baseball 2K8,Sports,Team,Baseball,Sim,sports,sports-team,3,3,2008
944281,MLB 08: The Show,Sports,Team,Baseball,Sim,sports,sports-team,4,3,2008
940560,Pro Evolution Soccer 2008,Sports,Team,Soccer,Sim,sports,sports-team,11,3,2008
930083,Hot Shots Golf: Out of Bounds,Sports,Individual,Golf,Arcade,sports,sports-individual,18,3,2008
943720,Sega Superstars Tennis,Sports,Individual,Tennis,,sports,sports-individual,18,3,2008
944951,Summer Sports: Paradise Island,Sports,Individual,Athletics,,sports,sports-individual,15,4,2008
944146,NBA Ballers: Chosen One,Sports,Team,Basketball,Arcade,sports,sports-team,21,4,2008
943748,We Ski,Sports,Individual,Ski / Snowboard,,sports,sports-individual,13,5,2008
943048,Deca Sports,Sports,Individual,Athletics,,sports,sports-individual,13,5,2008
944734,UEFA EURO 2008,Sports,Team,Soccer,Sim,sports,sports-team,19,5,2008
946790,Cabela's Trophy Bucks,Sports,Individual,Nature,Hunting,sports,sports-individual,3,6,2008
945190,Backyard Baseball '09,Sports,Team,Baseball,Arcade,sports,sports-team,10,6,2008
947988,Cocoto Fishing Master,Sports,Individual,Nature,Fishing,sports,sports-individual,16,6,2008
946237,Deadliest Catch: Alaskan Storm,Sports,Individual,Nature,Fishing,sports,sports-individual,17,6,2008
945209,Top Spin 3,Sports,Individual,Tennis,,sports,sports-individual,23,6,2008
945071,Big Beach Sports,Sports,General,,,sports,sports-general,24,6,2008
944510,Beijing 2008 - The Official Video Game of the Olympic Games,Sports,Individual,Athletics,,sports,sports-individual,8,7,2008
946407,Golf: Tee It Up!,Sports,Individual,Golf,Arcade,sports,sports-individual,9,7,2008
944960,NCAA Football 09,Sports,Team,Football,Sim,sports,sports-team,15,7,2008
943140,We Love Golf!,Sports,Individual,Golf,Arcade,sports,sports-individual,15,7,2008
946583,Double D Dodgeball,Sports,Team,Other,,sports,sports-team,16,7,2008
945926,Summer Athletics: The Ultimate Challenge,Sports,Individual,Athletics,,sports,sports-individual,4,8,2008
939214,King of Clubs,Sports,Individual,Golf,Arcade,sports,sports-individual,4,8,2008
945921,Little League World Series Baseball 2008,Sports,Team,Baseball,Arcade,sports,sports-team,5,8,2008
945505,Madden NFL 09,Sports,Team,Football,Sim,sports,sports-team,12,8,2008
952480,Midnight Pool,Sports,Individual,Billiards,,sports,sports-individual,18,8,2008
945802,Mario Super Sluggers,Sports,Team,Baseball,Arcade,sports,sports-team,25,8,2008
945510,Tiger Woods PGA Tour 09,Sports,Individual,Golf,Sim,sports,sports-individual,26,8,2008
946131,Rapala Fishing Frenzy 2009,Sports,Individual,Nature,Fishing,sports,sports-individual,2,9,2008
945118,NFL Head Coach 09,Sports,Team,Football,Sim,sports,sports-team,3,9,2008
946384,NHL 2K9,Sports,Team,Ice Hockey,Sim,sports,sports-team,8,9,2008
933907,TNA iMPACT!,Sports,Individual,Combat,Wrestling,sports,sports-individual,9,9,2008
946760,NHL 09,Sports,Team,Ice Hockey,Sim,sports,sports-team,9,9,2008
949620,Cabela's Dangerous Hunts 2009,Sports,Individual,Nature,Hunting,sports,sports-individual,23,9,2008
954411,Midnight Bowling,Sports,Individual,Bowling,,sports,sports-individual,6,10,2008
948805,NBA Live 09,Sports,Team,Basketball,Sim,sports,sports-team,7,10,2008
946395,NBA 09 The Inside,Sports,Team,Basketball,Sim,sports,sports-team,7,10,2008
946535,NBA 2K9,Sports,Team,Basketball,Sim,sports,sports-team,7,10,2008
948807,NBA Live 09 All-Play,Sports,Team,Basketball,Sim,sports,sports-team,7,10,2008
953920,MLB Stickball,Sports,Team,Baseball,Arcade,sports,sports-team,8,10,2008
943565,Blitz: The League II,Sports,Team,Football,Arcade,sports,sports-team,13,10,2008
947077,FIFA Soccer 09,Sports,Team,Soccer,Sim,sports,sports-team,13,10,2008
945390,Carnival Games: Mini-Golf,Sports,Individual,Golf,Arcade,sports,sports-individual,20,10,2008
951177,Backyard Football '09,Sports,Team,Football,Arcade,sports,sports-team,21,10,2008
952468,Ten Pin Alley 2,Sports,Individual,Bowling,,sports,sports-individual,22,10,2008
952255,Celebrity Sports Showdown,Sports,General,,,sports,sports-general,23,10,2008
945218,All Star Cheer Squad,Sports,Individual,Other,,sports,sports-individual,27,10,2008
943896,Pro Bull Riders: Out of the Chute,Sports,Individual,Other,,sports,sports-individual,28,10,2008
954025,North American Hunting Extravaganza,Sports,Individual,Nature,Hunting,sports,sports-individual,6,11,2008
945632,WWE SmackDown vs. Raw 2009,Sports,Individual,Combat,Wrestling,sports,sports-individual,9,11,2008
952615,MLB Superstars,Sports,Team,Baseball,Arcade,sports,sports-team,10,11,2008
944714,FaceBreaker,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,11,11,2008
946532,Shaun White Snowboarding: Road Trip,Sports,Individual,Ski / Snowboard,,sports,sports-individual,16,11,2008
946531,Shaun White Snowboarding,Sports,Individual,Ski / Snowboard,,sports,sports-individual,16,11,2008
955045,Target Toss Pro: Bags,Sports,Individual,Other,,sports,sports-individual,17,11,2008
953866,NCAA Basketball 09,Sports,Team,Basketball,Sim,sports,sports-team,17,11,2008
946299,Skate It,Sports,Individual,Skate / Skateboard,,sports,sports-individual,19,11,2008
950962,Skate City Heroes,Sports,Individual,Skate / Skateboard,,sports,sports-individual,24,11,2008
954837,Championship Foosball,Sports,General,,,sports,sports-general,25,11,2008
954049,Winter Sports 2: The Next Challenge,Sports,Individual,Ski / Snowboard,,sports,sports-individual,25,11,2008
954044,AMF Bowling World Lanes,Sports,Individual,Bowling,,sports,sports-individual,25,11,2008
955263,Hockey Allstar Shootout,Sports,Team,Ice Hockey,Arcade,sports,sports-team,8,12,2008
954048,Ski and Shoot,Sports,Individual,Ski / Snowboard,,sports,sports-individual,9,12,2008
954052,Summer Sports 2: Island Sports Party,Sports,General,,,sports,sports-general,18,12,2008
954744,Fun! Fun! Minigolf,Sports,Individual,Golf,Arcade,sports,sports-individual,22,12,2008
954982,Cue Sports: Pool Revolution,Sports,Individual,Billiards,,sports,sports-individual,29,12,2008
950919,Fishing Master World Tour,Sports,Individual,Nature,Fishing,sports,sports-individual,6,1,2009
944908,Skate 2,Sports,Individual,Skate / Skateboard,,sports,sports-individual,21,1,2009
954506,MLB Front Office Manager,Sports,Team,Baseball,Sim,sports,sports-team,26,1,2009
954981,Snowboard Riot,Sports,Individual,Ski / Snowboard,,sports,sports-individual,2,2,2009
955249,3 on 3 NHL Arcade,Sports,Team,Ice Hockey,Arcade,sports,sports-team,11,2,2009
952844,Stoked,Sports,Individual,Ski / Snowboard,,sports,sports-individual,26,2,2009
954991,Major League Baseball 2K9,Sports,Team,Baseball,Sim,sports,sports-team,3,3,2009
955340,MLB 09: The Show,Sports,Team,Baseball,Sim,sports,sports-team,3,3,2009
954120,We Ski & Snowboard,Sports,Individual,Ski / Snowboard,,sports,sports-individual,3,3,2009
954383,New Play Control! Mario Power Tennis,Sports,Individual,Tennis,,sports,sports-individual,9,3,2009
958446,NCAA Basketball 09: March Madness Edition,Sports,Team,Basketball,Sim,sports,sports-team,11,3,2009
949453,Pro Evolution Soccer 2009,Sports,Team,Soccer,Sim,sports,sports-team,17,3,2009
942522,Ready 2 Rumble Revolution,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,17,3,2009
946181,WWE Legends of WrestleMania,Sports,Individual,Combat,Wrestling,sports,sports-individual,24,3,2009
944252,Don King Boxing,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,31,3,2009
956707,Vacation Sports,Sports,General,,,sports,sports-general,31,3,2009
952624,Pirates vs Ninjas Dodgeball,Sports,Individual,Other,,sports,sports-individual,14,5,2009
954363,Punch-Out!!,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,18,5,2009
949120,UFC Undisputed 2009,Sports,Individual,Combat,Wrestling,sports,sports-individual,19,5,2009
942777,Blazing Birds,Sports,Team,Futuristic,,sports,sports-team,20,5,2009
958432,Grand Slam Tennis,Sports,Individual,Tennis,,sports,sports-individual,8,6,2009
958262,Tiger Woods PGA Tour 10,Sports,Individual,Golf,Sim,sports,sports-individual,8,6,2009
958882,Pool Hall Pro,Sports,Individual,Billiards,,sports,sports-individual,9,6,2009
957950,Virtua Tennis 2009,Sports,Individual,Tennis,,sports,sports-individual,9,6,2009
941937,PDC World Championship Darts 2008,Sports,Individual,Other,,sports,sports-individual,16,6,2009
958756,Little League World Series Baseball 2009,Sports,Team,Baseball,Arcade,sports,sports-team,23,6,2009
946195,Fight Night Round 4,Sports,Individual,Combat,Boxing / Martial Arts,sports,sports-individual,23,6,2009
961146,Reel Fishing Challenge,Sports,Individual,Nature,Fishing,sports,sports-individual,29,6,2009
958531,The Bigs 2,Sports,Team,Baseball,Arcade,sports,sports-team,7,7,2009
958704,NCAA Football 10,Sports,Team,Football,Sim,sports,sports-team,14,7,2009
961399,Tour de France 2009,Sports,Individual,Biking,,sports,sports-individual,15,7,2009
950923,Wii Sports Resort,Sports,General,,,sports,sports-general,26,7,2009
959888,Active Life: Extreme Challenge,Sports,General,,,sports,sports-general,11,8,2009
958702,Madden NFL 10,Sports,Team,Football,Sim,sports,sports-team,14,8,2009
957942,Reel Fishing: Angler's Dream,Sports,Individual,Nature,Fishing,sports,sports-individual,31,8,2009
961775,NBA 2K10: Draft Combine,Sports,Team,Basketball,Sim,sports,sports-team,3,9,2009
